NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,NULL,NULL,NULL
Class,Field,Name,Class,Field,Name,Name,Notes
*,*,*,World,*,field_804_l,difficultySetting,"Whether monsters are enabled or not. (1 = on, 0 = off)"
*,*,*,World,*,field_805_k,playerEntities,"Array list of players in the world."
*,*,*,World,*,field_808_h,editingBlocks,"true while the server is editing blocks"
*,*,*,Packet15Place,*,field_80_d,direction,"The offset to use for block/item placement."
*,*,*,World,*,field_811_e,skylightSubtracted,"How much light is subtracted from full daylight"
*,*,*,World,*,field_814_b,loadedTileEntityList,""
*,*,*,World,*,field_815_a,loadedEntityList,""
*,*,*,WorldServer,*,field_816_A,levelSaving,"Whether or not level saving is enabled"
*,*,*,WorldServer,*,field_819_z,field_819_z,""
*,*,*,Packet15Place,*,field_81_c,zPosition,""
*,*,*,World,*,field_821_y,field_821_y,""
*,*,*,ChunkCache,*,field_822_b,chunkZ,""
*,*,*,ChunkCache,*,field_823_a,chunkX,""
*,*,*,ChunkCache,*,field_824_d,worldObj,"Reference to the World object."
*,*,*,ChunkCache,*,field_825_c,chunkArray,""
*,*,*,NetworkWriterThread,*,field_826_a,netManager,"Reference to the NetworkManager object."
*,*,*,NetworkReaderThread,*,field_827_a,netManager,"Reference to the NetworkManager object."
*,*,*,ThreadMonitorConnection,*,field_828_a,netManager,"This was actually an inner class of NetworkManager, so this field is the reference to 'this' NetworkManager."
*,*,*,NetworkMasterThread,*,field_829_a,netManager,"Reference to the NetworkManager object."
*,*,*,Packet30Entity,*,field_82_b,xPosition,"The X axis relative movement."
*,*,*,PlayerManager,*,field_832_d,mcServer,"Reference to the MinecraftServer object."
*,*,*,PlayerManager,*,field_833_c,playerInstancesToUpdate,"the playerInstances(chunks) that need to be updated"
*,*,*,MCHashTable,*,field_834_b,count,"The number of items stored in this map"
*,*,*,MCHashTable,*,field_835_a,slots,"An array of HashEntries representing the heads of hash slot lists"
*,*,*,MCHashTable,*,field_836_e,versionStamp,"A serial stamp used to mark changes"
*,*,*,MCHashTable,*,field_837_d,growFactor,"The scale factor used to determine when to grow the table"
*,*,*,MCHashTable,*,field_838_c,threshold,"The grow threshold"
*,*,*,ConsoleLogFormatter,*,field_839_a,dateFormat,"The date format to use in the console log."
*,*,*,Packet30Entity,*,field_83_a,entityId,"The ID of this entity."
*,*,*,HashEntry,*,field_840_b,valueEntry,""
*,*,*,HashEntry,*,field_841_a,hashEntry,""
*,*,*,HashEntry,*,field_842_d,slotHash,""
*,*,*,HashEntry,*,field_843_c,nextEntry,""
*,*,*,NibbleArray,*,field_844_a,data,"Byte array of data stored in this holder. Possibly a light map or some chunk data. Data is accessed in 4-bit pieces."
*,*,*,ChunkPosition,*,field_845_b,y,""
*,*,*,ChunkPosition,*,field_846_a,x,""
*,*,*,ChunkPosition,*,field_847_c,z,""
*,*,*,EntityList,*,field_848_b,classToStringMapping,"Provides a mapping between a string and an entity classes"
*,*,*,EntityList,*,field_849_a,stringToClassMapping,"Provides a mapping between entity classes and a string"
*,*,*,Packet30Entity,*,field_84_g,rotating,"Boolean set to true if the entity is rotating."
*,*,*,EntityList,*,field_850_d,classToIDMapping,"provides a mapping between an Entity Class and an entity ID"
*,*,*,EntityList,*,field_851_c,IDtoClassMapping,"provides a mapping between an entityID and an Entity Class"
*,*,*,ItemStack,*,field_852_b,animationsToGo,"Number of animation frames to go when receiving an item (by walking into it, for example)."
*,*,*,ItemStack,*,field_853_a,stackSize,"Size of the stack."
*,*,*,ItemStack,*,field_854_d,itemDamage,"Damage dealt to the item or number of use. Raise when using items."
*,*,*,ItemStack,*,field_855_c,itemID,"ID of the item."
*,*,*,EnumArt,*,field_856_z,sizeX,""
*,*,*,EnumArt,*,field_857_y,title,"Painting Title."
*,*,*,Packet30Entity,*,field_85_f,pitch,"The Y axis rotation."
*,*,*,EnumArt,*,field_865_C,offsetY,""
*,*,*,EnumArt,*,field_867_B,offsetX,""
*,*,*,EnumArt,*,field_869_A,sizeY,""
*,*,*,Packet30Entity,*,field_86_e,yaw,"The X axis rotation."
*,*,*,Packet30Entity,*,field_87_d,zPosition,"The Z axis relative movement."
*,*,*,MathHelper,*,field_886_a,SIN_TABLE,"A table of sin values computed from 0 (inclusive) to 2*pi (exclusive), with steps of 2*PI / 65536."
*,*,*,MinecartTrackLogic,*,field_887_b,worldObj,"Reference to the World object."
*,*,*,MinecartTrackLogic,*,field_888_a,minecartTrack,""
*,*,*,MinecartTrackLogic,*,field_889_g,connectedTracks,""
*,*,*,Packet30Entity,*,field_88_c,yPosition,"The Y axis relative movement."
*,*,*,MinecartTrackLogic,*,field_890_f,trackMetadata,""
*,*,*,MinecartTrackLogic,*,field_891_e,trackZ,""
*,*,*,MinecartTrackLogic,*,field_892_d,trackY,""
*,*,*,MinecartTrackLogic,*,field_893_c,trackX,""
*,*,*,GuiLogFormatter,*,field_894_a,outputHandler,"Reference to the GuiLogOutputHandler."
*,*,*,EntityTrackerEntry,*,field_899_k,trackedPlayers,""
*,*,*,Packet53BlockChange,*,field_89_b,yPosition,"Block Y position."
*,*,*,NetLoginHandler,*,field_8_b,netManager,"The underlying network manager for this login handler."
*,*,*,NetLoginHandler,*,field_9004_h,field_9004_h,""
*,*,*,NetLoginHandler,*,field_9005_f,loginTimer,"While waiting to login, if this field ++'s to 600 it will kick you."
*,*,*,NetServerHandler,*,field_9006_j,hasMoved,"is true when the player has moved since his last movement packet"
*,*,*,NetServerHandler,*,field_9007_i,lastPosZ,"last known z position for this connection"
*,*,*,NetServerHandler,*,field_9008_h,lastPosY,"last known y position for this connection"
*,*,*,NetServerHandler,*,field_9009_g,lastPosX,"last known x position for this connection"
*,*,*,EntityTrackerEntry,*,field_900_j,playerEntitiesUpdated,""
*,*,*,MinecraftServer,*,field_9010_p,field_9010_p,""
*,*,*,MinecraftServer,*,field_9011_n,pvpOn,"Indicates whether PvP is active on the server or not."
*,*,*,MinecraftServer,*,field_9012_j,percentDone,"the percentage of the current task finished so far"
*,*,*,MinecraftServer,*,field_9013_i,currentTask,"the task the server is currently working on(and will output on ouputPercentRemaining)"
*,*,*,MinecraftServer,*,field_9014_h,deathTime,""
*,*,*,Packet38,*,field_9015_b,entityStatus,"2 for hurt, 3 for dead"
*,*,*,Packet38,*,field_9016_a,entityId,""
*,*,*,Packet8,*,field_9017_a,healthMP,"Variable used for incoming health packets"
*,*,*,Packet7,*,field_9018_b,targetEntity,"The entity the player is interacting with"
*,*,*,Packet7,*,field_9019_a,playerEntityId,"The entity of the player (ignored by the server)"
*,*,*,Packet7,*,field_9020_c,isLeftClick,"Seems to be true when the player is pointing at an entity and left-clicking and false when right-clicking."
*,*,*,Block,*,field_9021_l,soundSandFootstep,""
*,*,*,Block,*,field_9022_k,soundClothFootstep,""
*,*,*,Block,*,field_9023_j,soundGlassFootstep,""
*,*,*,Block,*,field_9024_i,soundMetalFootstep,""
*,*,*,Block,*,field_9025_h,soundStoneFootstep,""
*,*,*,Block,*,field_9026_g,soundGrassFootstep,""
*,*,*,Block,*,field_9027_f,soundGravelFootstep,""
*,*,*,Block,*,field_9028_e,soundWoodFootstep,""
*,*,*,Block,*,field_9029_Z,field_9029_Z,""
*,*,*,Block,*,field_9030_Y,field_9030_Y,""
*,*,*,Block,*,field_9031_X,field_9031_X,""
*,*,*,Block,*,field_9032_W,field_9032_W,""
*,*,*,Block,*,field_9033_V,field_9033_V,""
*,*,*,Block,*,field_9034_U,field_9034_U,""
*,*,*,Block,*,field_9035_bf,pumpkinLantern,""
*,*,*,Block,*,field_9036_T,field_9036_T,""
*,*,*,Block,*,field_9037_S,bed,"the bed block's id"
*,*,*,Block,*,field_9038_R,musicBlock,""
*,*,*,Block,*,field_9039_Q,sandStone,""
*,*,*,Block,*,field_9040_P,dispenser,""
*,*,*,Block,*,field_9041_O,blockLapis,""
*,*,*,Block,*,field_9042_N,oreLapis,""
*,*,*,Block,*,field_9043_L,sponge,""
*,*,*,Block,*,field_9044_ay,workbench,""
*,*,*,Block,*,field_9045_at,stairCompactPlanks,""
*,*,*,Block,*,field_9046_aq,torchWood,""
*,*,*,Block,*,field_9047_al,brick,""
*,*,*,Block,*,field_9048_ac,field_9048_ac,""
*,*,*,Block,*,field_9049_aa,field_9049_aa,""
*,*,*,Block,*,field_9050_aZ,fence,""
*,*,*,Block,*,field_9051_aR,button,""
*,*,*,Block,*,field_9052_aM,pressurePlatePlanks,""
*,*,*,Block,*,field_9053_aK,pressurePlateStone,""
*,*,*,Block,*,field_9054_aJ,lever,""
*,*,*,Block,*,field_9055_aH,stairCompactCobblestone,""
*,*,*,Entity,*,field_9061_Z,fire,""
*,*,*,Entity,*,field_9062_Y,fireResistance,"The amount of ticks you have to stand inside of fire before be set on fire"
*,*,*,Entity,*,field_9063_X,ticksExisted,"How many ticks has this entity had ran since being alive"
*,*,*,Entity,*,field_9064_W,rand,""
*,*,*,Entity,*,field_9065_V,field_9065_V,""
*,*,*,Entity,*,field_9066_T,noClip,"Whether this entity won't clip with collision or not (make note it won't disable gravity)"
*,*,*,Entity,*,field_9067_S,stepHeight,"How high this entity can step up when running into a block to try to get over it (currently make note the entity will always step up this amount and not just the amount needed)"
*,*,*,Entity,*,field_9068_R,ySize,""
*,*,*,Entity,*,field_9069_Q,lastTickPosZ,""
*,*,*,Entity,*,field_9070_P,lastTickPosY,""
*,*,*,Entity,*,field_9071_O,lastTickPosX,""
*,*,*,Entity,*,field_9072_N,fallDistance,""
*,*,*,Entity,*,field_9074_L,distanceWalkedModified,"The distance walked multiplied by 0.6"
*,*,*,Entity,*,field_9075_K,prevDistanceWalkedModified,"The previous ticks distance walked multiplied by 0.6"
*,*,*,Entity,*,field_9076_H,yOffset,""
*,*,*,Entity,*,field_9077_F,field_9077_F,""
*,*,*,Entity,*,field_9078_E,beenAttacked,"Not actually used by anything. Starts off false but gets set true the first time the entity gets attacked."
*,*,*,Entity,*,field_9079_ae,isImmuneToFire,""
*,*,*,Entity,*,field_9080_D,isCollided,"True if after a move this entity has collided with something either vertically or horizontally"
*,*,*,Entity,*,field_9081_ad,air,""
*,*,*,Entity,*,field_9082_C,isCollidedVertically,"True if after a move this entity has collided with something on Y-axis"
*,*,*,Entity,*,field_9083_ac,field_9083_ac,""
*,*,*,Entity,*,field_9084_B,isCollidedHorizontally,""
*,*,*,Entity,*,field_9085_ab,inWater,"Whether this entity is currently inside of water (if it handles water movement that is)"
*,*,*,Entity,*,field_9086_A,onGround,""
*,*,*,Entity,*,field_9087_aa,maxAir,""
*,*,*,Entity,*,field_9088_y,prevRotationPitch,""
*,*,*,Entity,*,field_9089_x,prevRotationYaw,""
*,*,*,Entity,*,field_9090_o,prevPosZ,""
*,*,*,Entity,*,field_9091_n,prevPosY,""
*,*,*,Entity,*,field_9092_m,prevPosX,""
*,*,*,Entity,*,field_9093_l,worldObj,""
*,*,*,Entity,*,field_9094_h,renderDistanceWeight,""
*,*,*,EntityLiving,*,field_9095_az,renderYawOffset,""
*,*,*,EntityLiving,*,field_9096_ay,field_9096_ay,""
*,*,*,EntityLiving,*,field_9098_aw,field_9098_aw,""
*,*,*,EntityLiving,*,field_9099_av,field_9099_av,""
*,*,*,EntityTrackerEntry,*,field_909_a,trackedEntity,"The entity that this EntityTrackerEntry tracks."
*,*,*,Packet53BlockChange,*,field_90_a,xPosition,"Block X position."
*,*,*,EntityLiving,*,field_9100_aZ,unused_flag,"This gets set on entity death, but never used. Looks like a duplicate of isDead"
*,*,*,EntityLiving,*,field_9101_aY,field_9101_aY,""
*,*,*,EntityLiving,*,field_9102_aX,field_9102_aX,""
*,*,*,EntityLiving,*,field_9103_aW,attackTime,""
*,*,*,EntityLiving,*,field_9104_aV,deathTime,""
*,*,*,EntityLiving,*,field_9105_aU,attackedAtYaw,"The yaw at which this entity was last attacked from."
*,*,*,EntityLiving,*,field_9106_aT,maxHurtTime,""
*,*,*,EntityLiving,*,field_9107_aS,hurtTime,""
*,*,*,EntityLiving,*,field_9108_aR,prevHealth,""
*,*,*,EntityLiving,*,field_9109_aQ,health,""
*,*,*,EntityTracker,*,field_910_b,trackedEntityHashTable,"Used for identity lookup of tracked entities."
*,*,*,EntityLiving,*,field_9110_aP,swingProgress,""
*,*,*,EntityLiving,*,field_9111_aO,prevSwingProgress,""
*,*,*,EntityLiving,*,field_9112_aN,field_9112_aN,""
*,*,*,EntityLiving,*,field_9113_aM,field_9113_aM,""
*,*,*,EntityLiving,*,field_9114_aL,scoreValue,"The score value of the Mob, the amount of points the mob is worth."
*,*,*,EntityLiving,*,field_9115_aK,field_9115_aK,""
*,*,*,EntityLiving,*,field_9116_aJ,entityType,"a string holding the type of entity it is currently only implemented in entityPlayer(as 'humanoid')"
*,*,*,EntityLiving,*,field_9117_aI,field_9117_aI,""
*,*,*,EntityLiving,*,field_9118_aH,field_9118_aH,""
*,*,*,EntityLiving,*,field_9119_aG,texture,"the path for the texture of this entityLiving"
*,*,*,EntityTracker,*,field_911_a,trackedEntitySet,"List of tracked entities, used for iteration operations on tracked entities."
*,*,*,EntityLiving,*,field_9120_aF,field_9120_aF,""
*,*,*,EntityLiving,*,field_9121_aE,field_9121_aE,""
*,*,*,EntityLiving,*,field_9122_aD,field_9122_aD,""
*,*,*,EntityLiving,*,field_9123_aC,field_9123_aC,""
*,*,*,EntityLiving,*,field_9124_aB,field_9124_aB,""
*,*,*,EntityLiving,*,field_9125_aA,prevRenderYawOffset,""
*,*,*,EntityLiving,*,field_9126_bt,moveSpeed,""
*,*,*,EntityLiving,*,field_9127_bs,defaultPitch,""
*,*,*,EntityLiving,*,field_9128_br,isJumping,""
*,*,*,EntityLiving,*,field_9129_bq,randomYawVelocity,""
*,*,*,EntityTracker,*,field_912_d,maxTrackingDistanceThreshold,""
*,*,*,EntityLiving,*,field_9130_bp,moveForward,""
*,*,*,EntityLiving,*,field_9131_bo,moveStrafing,""
*,*,*,EntityLiving,*,field_9132_bn,age,"The age of this EntityLiving (used to determine when it dies)"
*,*,*,EntityLiving,*,field_9133_bm,field_9133_bm,""
*,*,*,EntityLiving,*,field_9134_bl,field_9134_bl,""
*,*,*,EntityLiving,*,field_9135_bk,field_9135_bk,""
*,*,*,EntityLiving,*,field_9136_bj,field_9136_bj,""
*,*,*,EntityLiving,*,field_9137_bi,field_9137_bi,""
*,*,*,EntityLiving,*,field_9138_bh,field_9138_bh,""
*,*,*,EntityLiving,*,field_9139_bg,field_9139_bg,""
*,*,*,EntityTracker,*,field_913_c,mcServer,"Reference to the MinecraftServer object."
*,*,*,EntityLiving,*,field_9140_bf,field_9140_bf,""
*,*,*,EntityLiving,*,field_9141_bd,field_9141_bd,""
*,*,*,EntityLiving,*,field_9142_bc,field_9142_bc,""
*,*,*,EntityLiving,*,field_9143_bb,field_9143_bb,""
*,*,*,EntityLiving,*,field_9144_ba,field_9144_ba,""
*,*,*,EntityPlayer,*,field_9147_ar,swingProgressInt,""
*,*,*,EntityPlayer,*,field_9148_aq,isSwinging,"Whether the player is swinging the current item in their hand."
*,*,*,EntityPlayer,*,field_9149_ap,field_9149_ap,""
*,*,*,ServerConfigurationManager,*,field_914_l,playerNBTManagerObj,"Reference to the PlayerNBTManager object."
*,*,*,EntityPlayer,*,field_9150_ao,field_9150_ao,""
*,*,*,EntityPlayer,*,field_9151_an,score,""
*,*,*,EntityPlayer,*,field_9152_am,field_9152_am,""
*,*,*,EntityPlayerMP,*,field_9154_e,field_9154_e,""
*,*,*,EntityPlayerMP,*,field_9155_d,field_9155_d,""
*,*,*,EntityPlayerMP,*,field_9156_bu,lastHealth,"amount of health the client was last set to"
*,*,*,EntityMinecart,*,field_9158_as,field_9158_as,""
*,*,*,EntityMinecart,*,field_9159_ar,field_9159_ar,""
*,*,*,EntityMinecart,*,field_9160_aq,field_9160_aq,""
*,*,*,EntityMinecart,*,field_9161_ap,field_9161_ap,""
*,*,*,EntityMinecart,*,field_9162_ao,field_9162_ao,""
*,*,*,EntityMinecart,*,field_9163_an,field_9163_an,""
*,*,*,EntityMinecart,*,field_9164_f,pushX,""
*,*,*,EntityMinecart,*,field_9165_e,fuel,""
*,*,*,EntityMinecart,*,field_9166_aj,pushZ,""
*,*,*,EntityMinecart,*,field_9167_b,field_9167_b,""
*,*,*,EntityMinecart,*,field_9168_a,damageTaken,"total damage minecart has taken"
*,*,*,EntityItem,*,field_9169_b,age,"The age of this EntityItem (used to animate it up and down as well as expire it)"
*,*,*,EntityItem,*,field_9170_e,field_9170_e,""
*,*,*,EntityBoat,*,field_9171_al,field_9171_al,""
*,*,*,EntityBoat,*,field_9172_f,field_9172_f,""
*,*,*,EntityBoat,*,field_9173_ak,field_9173_ak,""
*,*,*,EntityBoat,*,field_9174_e,field_9174_e,""
*,*,*,EntityBoat,*,field_9175_aj,field_9175_aj,""
*,*,*,EntityBoat,*,field_9176_d,field_9176_d,""
*,*,*,EntityBoat,*,field_9177_b,field_9177_b,""
*,*,*,EntityBoat,*,field_9178_a,damageTaken,"total damage the boat has taken"
*,*,*,EntityArrow,*,field_9179_f,inTile,""
*,*,*,ServerConfigurationManager,*,field_917_i,bannedPlayersFile,"The file that contains the banned players."
*,*,*,EntityArrow,*,field_9180_e,zTile,""
*,*,*,EntityArrow,*,field_9181_aj,inGround,""
*,*,*,EntityArrow,*,field_9182_d,yTile,""
*,*,*,EntityArrow,*,field_9183_c,xTile,""
*,*,*,EntityArrow,*,field_9184_a,arrowShake,"Seems to be some sort of timer for animating an arrow."
*,*,*,EntityPainting,*,field_9185_b,art,""
*,*,*,EntityPainting,*,field_9186_f,zPosition,""
*,*,*,EntityPainting,*,field_9187_e,yPosition,""
*,*,*,EntityPainting,*,field_9188_d,xPosition,""
*,*,*,EntityFireball,*,field_9189_ao,ticksInAir,""
*,*,*,ServerConfigurationManager,*,field_918_h,ops,"A set containing the OPs."
*,*,*,EntityFireball,*,field_9190_an,field_9190_an,""
*,*,*,EntityFireball,*,field_9191_am,owner,""
*,*,*,EntityFireball,*,field_9192_al,inGround,""
*,*,*,EntityFireball,*,field_9193_f,yTile,""
*,*,*,EntityFireball,*,field_9194_ak,inTile,""
*,*,*,EntityFireball,*,field_9195_e,xTile,""
*,*,*,EntityFireball,*,field_9196_d,field_9196_d,""
*,*,*,EntityFireball,*,field_9197_aj,zTile,""
*,*,*,EntityFireball,*,field_9198_c,field_9198_c,""
*,*,*,EntityFireball,*,field_9199_b,field_9199_b,""
*,*,*,ServerConfigurationManager,*,field_919_g,bannedIPs,"A set containing the banned IPs."
*,*,*,Packet53BlockChange,*,field_91_e,metadata,"Metadata of the block."
*,*,*,EntityFireball,*,field_9200_a,shake,""
*,*,*,World,*,field_9207_I,field_9207_I,""
*,*,*,World,*,field_9209_x,field_9209_x,""
*,*,*,World,*,field_9211_s,worldFile,""
*,*,*,World,*,field_9212_p,isNewWorld,"Used to differentiate between a newly generated world and an already existing world."
*,*,*,PlayerManager,*,field_9215_b,playerInstances,"the hash of all playerInstances created"
*,*,*,PlayerManager,*,field_9216_a,players,"players in the current instance"
*,*,*,EntityTrackerEntry,*,field_9220_u,shouldSendMotionUpdates,""
*,*,*,EntityTrackerEntry,*,field_9221_t,updateCounter,""
*,*,*,EntityTrackerEntry,*,field_9222_s,lastTrackedEntityPosZ,""
*,*,*,EntityTrackerEntry,*,field_9223_r,lastTrackedEntityPosY,""
*,*,*,EntityTrackerEntry,*,field_9224_q,lastTrackedEntityPosX,""
*,*,*,EntityTrackerEntry,*,field_9226_m,lastTrackedEntityMotionZ,""
*,*,*,EntityTrackerEntry,*,field_9227_l,lastTrackedEntityMotionY,""
*,*,*,EntityTrackerEntry,*,field_9228_k,lastTrackedEntityMotionX,""
*,*,*,EntityTrackerEntry,*,field_9229_j,encodedRotationPitch,"The encoded entity pitch rotation."
*,*,*,ServerConfigurationManager,*,field_922_d,playerManagerObj,"Reference to the PlayerManager object."
*,*,*,EntityTrackerEntry,*,field_9230_i,encodedRotationYaw,"The encoded entity yaw rotation."
